place_id,category,district,time_slot,hour,day_of_week,month,day,season,is_weekend,is_holiday,weather_condition,crowdlevel,tourist_season,festival_period
5,Natural,Kathmandu,afternoon,14,6,4,13,Spring,1,0,Sunny,95.0,Peak,No
5,Natural,Kathmandu,evening,18,6,4,13,Spring,1,0,Rainy,87.0,Peak,No
5,Natural,Kathmandu,morning,9,0,4,14,Spring,0,0,Rainy,36.0,Peak,No
5,Natural,Kathmandu,afternoon,14,0,4,14,Spring,0,0,Rainy,56.0,Peak,No
5,Natural,Kathmandu,evening,18,0,4,14,Spring,0,0,Cloudy,78.1,Peak,No
5,Natural,Kathmandu,morning,9,1,4,15,Spring,0,0,Rainy,35.9,Peak,No
5,Natural,Kathmandu,afternoon,14,1,4,15,Spring,0,0,Cloudy,95.0,Peak,No
5,Natural,Kathmandu,evening,18,1,4,15,Spring,0,0,Cloudy,77.6,Peak,No
5,Natural,Kathmandu,morning,9,2,4,16,Spring,0,0,Rainy,32.9,Peak,No
5,Natural,Kathmandu,afternoon,14,2,4,16,Spring,0,0,Cloudy,95.0,Peak,No
5,Natural,Kathmandu,evening,18,2,4,16,Spring,0,0,Sunny,79.7,Peak,No
5,Natural,Kathmandu,morning,9,3,4,17,Spring,0,0,Rainy,38.2,Peak,No
5,Natural,Kathmandu,afternoon,14,3,4,17,Spring,0,0,Rainy,59.2,Peak,No
5,Natural,Kathmandu,evening,18,3,4,17,Spring,0,0,Rainy,46.3,Peak,No
5,Natural,Kathmandu,morning,9,4,4,18,Spring,0,0,Rainy,51.1,Peak,Yes
5,Natural,Kathmandu,afternoon,14,4,4,18,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,4,4,18,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,5,4,19,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,5,4,19,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,5,4,19,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,6,4,20,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,6,4,20,Spring,1,0,Rainy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,6,4,20,Spring,1,0,Rainy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,0,4,21,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,0,4,21,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,0,4,21,Spring,0,0,Rainy,67.6,Peak,Yes
5,Natural,Kathmandu,morning,9,1,4,22,Spring,0,0,Sunny,90.5,Peak,Yes
5,Natural,Kathmandu,afternoon,14,1,4,22,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,1,4,22,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,2,4,23,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,2,4,23,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,2,4,23,Spring,0,0,Rainy,70.3,Peak,Yes
5,Natural,Kathmandu,morning,9,3,4,24,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,3,4,24,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,3,4,24,Spring,0,0,Rainy,65.1,Peak,Yes
5,Natural,Kathmandu,morning,9,4,4,25,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,4,4,25,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,4,4,25,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,5,4,26,Spring,1,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,5,4,26,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,5,4,26,Spring,1,0,Rainy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,6,4,27,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,6,4,27,Spring,1,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,6,4,27,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,0,4,28,Spring,0,0,Cloudy,90.8,Peak,Yes
5,Natural,Kathmandu,afternoon,14,0,4,28,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,0,4,28,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,1,4,29,Spring,0,0,Rainy,50.3,Peak,Yes
5,Natural,Kathmandu,afternoon,14,1,4,29,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,1,4,29,Spring,0,0,Rainy,66.0,Peak,Yes
5,Natural,Kathmandu,morning,9,2,4,30,Spring,0,0,Rainy,55.5,Peak,Yes
5,Natural,Kathmandu,afternoon,14,2,4,30,Spring,0,0,Rainy,84.6,Peak,Yes
5,Natural,Kathmandu,evening,18,2,4,30,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,3,5,1,Spring,0,0,Rainy,35.0,Peak,No
5,Natural,Kathmandu,afternoon,14,3,5,1,Spring,0,0,Sunny,95.0,Peak,No
5,Natural,Kathmandu,evening,18,3,5,1,Spring,0,0,Cloudy,71.1,Peak,No
5,Natural,Kathmandu,morning,9,4,5,2,Spring,0,0,Cloudy,53.3,Peak,No
5,Natural,Kathmandu,afternoon,14,4,5,2,Spring,0,0,Sunny,92.6,Peak,No
5,Natural,Kathmandu,evening,18,4,5,2,Spring,0,0,Cloudy,72.8,Peak,No
5,Natural,Kathmandu,morning,9,5,5,3,Spring,1,0,Cloudy,90.5,Peak,No
5,Natural,Kathmandu,afternoon,14,5,5,3,Spring,1,0,Cloudy,95.0,Peak,No
5,Natural,Kathmandu,evening,18,5,5,3,Spring,1,0,Rainy,75.8,Peak,No
5,Natural,Kathmandu,morning,9,6,5,4,Spring,1,0,Rainy,59.9,Peak,No
5,Natural,Kathmandu,afternoon,14,6,5,4,Spring,1,0,Rainy,95.0,Peak,No
5,Natural,Kathmandu,evening,18,6,5,4,Spring,1,0,Rainy,74.2,Peak,No
5,Natural,Kathmandu,morning,9,0,5,5,Spring,0,0,Cloudy,56.6,Peak,No
5,Natural,Kathmandu,afternoon,14,0,5,5,Spring,0,0,Rainy,53.2,Peak,No
5,Natural,Kathmandu,evening,18,0,5,5,Spring,0,0,Sunny,77.7,Peak,No
5,Natural,Kathmandu,morning,9,1,5,6,Spring,0,0,Sunny,54.6,Peak,No
5,Natural,Kathmandu,afternoon,14,1,5,6,Spring,0,0,Rainy,60.5,Peak,No
5,Natural,Kathmandu,evening,18,1,5,6,Spring,0,0,Sunny,77.8,Peak,No
5,Natural,Kathmandu,morning,9,2,5,7,Spring,0,0,Sunny,64.4,Peak,No
5,Natural,Kathmandu,afternoon,14,2,5,7,Spring,0,0,Sunny,95.0,Peak,No
5,Natural,Kathmandu,evening,18,2,5,7,Spring,0,0,Cloudy,67.0,Peak,No
5,Natural,Kathmandu,morning,9,3,5,8,Spring,0,0,Sunny,93.5,Peak,Yes
5,Natural,Kathmandu,afternoon,14,3,5,8,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,3,5,8,Spring,0,0,Rainy,59.3,Peak,Yes
5,Natural,Kathmandu,morning,9,4,5,9,Spring,0,0,Rainy,53.2,Peak,Yes
5,Natural,Kathmandu,afternoon,14,4,5,9,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,4,5,9,Spring,0,0,Rainy,56.9,Peak,Yes
5,Natural,Kathmandu,morning,9,5,5,10,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,5,5,10,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,5,5,10,Spring,1,0,Rainy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,6,5,11,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,6,5,11,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,6,5,11,Spring,1,0,Rainy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,0,5,12,Spring,0,0,Cloudy,76.8,Peak,Yes
5,Natural,Kathmandu,afternoon,14,0,5,12,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,0,5,12,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,1,5,13,Spring,0,0,Cloudy,77.7,Peak,Yes
5,Natural,Kathmandu,afternoon,14,1,5,13,Spring,0,0,Rainy,88.5,Peak,Yes
5,Natural,Kathmandu,evening,18,1,5,13,Spring,0,0,Cloudy,94.7,Peak,Yes
5,Natural,Kathmandu,morning,9,2,5,14,Spring,0,0,Sunny,93.1,Peak,Yes
5,Natural,Kathmandu,afternoon,14,2,5,14,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,2,5,14,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,3,5,15,Spring,0,0,Rainy,53.4,Peak,Yes
5,Natural,Kathmandu,afternoon,14,3,5,15,Spring,0,0,Rainy,89.5,Peak,Yes
5,Natural,Kathmandu,evening,18,3,5,15,Spring,0,0,Rainy,67.9,Peak,Yes
5,Natural,Kathmandu,morning,9,4,5,16,Spring,0,0,Rainy,47.9,Peak,Yes
5,Natural,Kathmandu,afternoon,14,4,5,16,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,4,5,16,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,5,5,17,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,5,5,17,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,5,5,17,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,6,5,18,Spring,1,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,afternoon,14,6,5,18,Spring,1,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,6,5,18,Spring,1,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,0,5,19,Spring,0,0,Rainy,52.1,Peak,Yes
5,Natural,Kathmandu,afternoon,14,0,5,19,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,0,5,19,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,1,5,20,Spring,0,0,Sunny,92.1,Peak,Yes
5,Natural,Kathmandu,afternoon,14,1,5,20,Spring,0,0,Rainy,87.2,Peak,Yes
5,Natural,Kathmandu,evening,18,1,5,20,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,2,5,21,Spring,0,0,Rainy,52.3,Peak,Yes
5,Natural,Kathmandu,afternoon,14,2,5,21,Spring,0,0,Cloudy,95.0,Peak,Yes
5,Natural,Kathmandu,evening,18,2,5,21,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,3,5,22,Spring,0,0,Sunny,91.9,Peak,Yes
5,Natural,Kathmandu,afternoon,14,3,5,22,Spring,0,0,Rainy,79.2,Peak,Yes
5,Natural,Kathmandu,evening,18,3,5,22,Spring,0,0,Sunny,95.0,Peak,Yes
5,Natural,Kathmandu,morning,9,4,5,23,Spring,0,0,Cloudy,51.5,Peak,No
5,Natural,Kathmandu,afternoon,14,4,5,23,Spring,0,0,Rainy,57.5,Peak,No
5,Natural,Kathmandu,evening,18,4,5,23,Spring,0,0,Rainy,42.2,Peak,No
5,Natural,Kathmandu,morning,9,5,5,24,Spring,1,0,Cloudy,86.5,Peak,No
5,Natural,Kathmandu,afternoon,14,5,5,24,Spring,1,0,Sunny,95.0,Peak,No
5,Natural,Kathmandu,evening,18,5,5,24,Spring,1,0,Rainy,80.7,Peak,No
5,Natural,Kathmandu,morning,9,6,5,25,Spring,1,0,Rainy,55.8,Peak,No
5,Natural,Kathmandu,afternoon,14,6,5,25,Spring,1,0,Rainy,94.4,Peak,No
5,Natural,Kathmandu,evening,18,6,5,25,Spring,1,0,Cloudy,95.0,Peak,No
5,Natural,Kathmandu,morning,9,0,5,26,Spring,0,0,Cloudy,51.4,Peak,No
5,Natural,Kathmandu,afternoon,14,0,5,26,Spring,0,0,Cloudy,91.5,Peak,No
5,Natural,Kathmandu,evening,18,0,5,26,Spring,0,0,Cloudy,72.5,Peak,No
5,Natural,Kathmandu,morning,9,1,5,27,Spring,0,0,Sunny,60.4,Peak,No
5,Natural,Kathmandu,afternoon,14,1,5,27,Spring,0,0,Cloudy,90.7,Peak,No
5,Natural,Kathmandu,evening,18,1,5,27,Spring,0,0,Rainy,43.1,Peak,No
5,Natural,Kathmandu,morning,9,2,5,28,Spring,0,0,Rainy,35.2,Peak,No
5,Natural,Kathmandu,afternoon,14,2,5,28,Spring,0,0,Sunny,95.0,Peak,No
5,Natural,Kathmandu,evening,18,2,5,28,Spring,0,0,Sunny,70.1,Peak,No
5,Natural,Kathmandu,morning,9,3,5,29,Spring,0,0,Rainy,34.7,Peak,No
5,Natural,Kathmandu,afternoon,14,3,5,29,Spring,0,0,Cloudy,95.0,Peak,No
5,Natural,Kathmandu,evening,18,3,5,29,Spring,0,0,Sunny,79.6,Peak,No
5,Natural,Kathmandu,morning,9,4,5,30,Spring,0,0,Cloudy,55.6,Peak,No
5,Natural,Kathmandu,afternoon,14,4,5,30,Spring,0,0,Sunny,93.4,Peak,No
5,Natural,Kathmandu,evening,18,4,5,30,Spring,0,0,Sunny,81.8,Peak,No
5,Natural,Kathmandu,morning,9,5,5,31,Spring,1,0,Rainy,61.6,Peak,No
5,Natural,Kathmandu,afternoon,14,5,5,31,Spring,1,0,Rainy,95.0,Peak,No
5,Natural,Kathmandu,evening,18,5,5,31,Spring,1,0,Rainy,77.2,Peak,No
5,Natural,Kathmandu,morning,9,6,6,1,Summer,1,0,Cloudy,11.1,Low,No
5,Natural,Kathmandu,afternoon,14,6,6,1,Summer,1,0,Foggy,14.5,Low,No
5,Natural,Kathmandu,evening,18,6,6,1,Summer,1,0,Cloudy,13.4,Low,No
5,Natural,Kathmandu,morning,9,0,6,2,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,0,6,2,Summer,0,0,Rainy,6.5,Low,No
5,Natural,Kathmandu,evening,18,0,6,2,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,morning,9,1,6,3,Summer,0,0,Foggy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,1,6,3,Summer,0,0,Foggy,8.7,Low,No
5,Natural,Kathmandu,evening,18,1,6,3,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,morning,9,2,6,4,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,2,6,4,Summer,0,0,Foggy,8.8,Low,No
5,Natural,Kathmandu,evening,18,2,6,4,Summer,0,0,Foggy,6.4,Low,No
5,Natural,Kathmandu,morning,9,3,6,5,Summer,0,0,Cloudy,5.8,Low,No
5,Natural,Kathmandu,afternoon,14,3,6,5,Summer,0,0,Foggy,8.0,Low,No
5,Natural,Kathmandu,evening,18,3,6,5,Summer,0,0,Cloudy,7.6,Low,No
5,Natural,Kathmandu,morning,9,4,6,6,Summer,0,0,Foggy,5.3,Low,No
5,Natural,Kathmandu,afternoon,14,4,6,6,Summer,0,0,Foggy,8.6,Low,No
5,Natural,Kathmandu,evening,18,4,6,6,Summer,0,0,Foggy,6.6,Low,No
5,Natural,Kathmandu,morning,9,5,6,7,Summer,1,0,Rainy,5.9,Low,No
5,Natural,Kathmandu,afternoon,14,5,6,7,Summer,1,0,Cloudy,18.9,Low,No
5,Natural,Kathmandu,evening,18,5,6,7,Summer,1,0,Foggy,11.4,Low,No
5,Natural,Kathmandu,morning,9,6,6,8,Summer,1,0,Cloudy,10.1,Low,No
5,Natural,Kathmandu,afternoon,14,6,6,8,Summer,1,0,Cloudy,19.7,Low,No
5,Natural,Kathmandu,evening,18,6,6,8,Summer,1,0,Cloudy,12.6,Low,No
5,Natural,Kathmandu,morning,9,0,6,9,Summer,0,0,Foggy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,0,6,9,Summer,0,0,Foggy,7.5,Low,No
5,Natural,Kathmandu,evening,18,0,6,9,Summer,0,0,Foggy,6.8,Low,No
5,Natural,Kathmandu,morning,9,1,6,10,Summer,0,0,Foggy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,1,6,10,Summer,0,0,Foggy,8.3,Low,No
5,Natural,Kathmandu,evening,18,1,6,10,Summer,0,0,Foggy,6.8,Low,No
5,Natural,Kathmandu,morning,9,2,6,11,Summer,0,0,Cloudy,6.2,Low,No
5,Natural,Kathmandu,afternoon,14,2,6,11,Summer,0,0,Foggy,8.4,Low,No
5,Natural,Kathmandu,evening,18,2,6,11,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,morning,9,3,6,12,Summer,0,0,Foggy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,3,6,12,Summer,0,0,Foggy,8.7,Low,No
5,Natural,Kathmandu,evening,18,3,6,12,Summer,0,0,Foggy,5.6,Low,No
5,Natural,Kathmandu,morning,9,4,6,13,Summer,0,0,Cloudy,6.5,Low,No
5,Natural,Kathmandu,afternoon,14,4,6,13,Summer,0,0,Rainy,6.6,Low,No
5,Natural,Kathmandu,evening,18,4,6,13,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,morning,9,5,6,14,Summer,1,0,Cloudy,11.6,Low,No
5,Natural,Kathmandu,afternoon,14,5,6,14,Summer,1,0,Rainy,11.1,Low,No
5,Natural,Kathmandu,evening,18,5,6,14,Summer,1,0,Rainy,7.9,Low,No
5,Natural,Kathmandu,morning,9,6,6,15,Summer,1,0,Foggy,7.9,Low,No
5,Natural,Kathmandu,afternoon,14,6,6,15,Summer,1,0,Cloudy,19.9,Low,No
5,Natural,Kathmandu,evening,18,6,6,15,Summer,1,0,Foggy,9.9,Low,No
5,Natural,Kathmandu,morning,9,0,6,16,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,0,6,16,Summer,0,0,Foggy,7.7,Low,No
5,Natural,Kathmandu,evening,18,0,6,16,Summer,0,0,Foggy,5.8,Low,No
5,Natural,Kathmandu,morning,9,1,6,17,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,1,6,17,Summer,0,0,Cloudy,9.9,Low,No
5,Natural,Kathmandu,evening,18,1,6,17,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,morning,9,2,6,18,Summer,0,0,Foggy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,2,6,18,Summer,0,0,Cloudy,11.3,Low,No
5,Natural,Kathmandu,evening,18,2,6,18,Summer,0,0,Cloudy,8.0,Low,No
5,Natural,Kathmandu,morning,9,3,6,19,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,3,6,19,Summer,0,0,Foggy,7.6,Low,No
5,Natural,Kathmandu,evening,18,3,6,19,Summer,0,0,Foggy,5.9,Low,No
5,Natural,Kathmandu,morning,9,4,6,20,Summer,0,0,Cloudy,5.9,Low,No
5,Natural,Kathmandu,afternoon,14,4,6,20,Summer,0,0,Rainy,6.7,Low,No
5,Natural,Kathmandu,evening,18,4,6,20,Summer,0,0,Foggy,5.9,Low,No
5,Natural,Kathmandu,morning,9,5,6,21,Summer,1,0,Cloudy,9.7,Low,No
5,Natural,Kathmandu,afternoon,14,5,6,21,Summer,1,0,Foggy,15.1,Low,No
5,Natural,Kathmandu,evening,18,5,6,21,Summer,1,0,Foggy,11.4,Low,No
5,Natural,Kathmandu,morning,9,6,6,22,Summer,1,0,Cloudy,10.7,Low,No
5,Natural,Kathmandu,afternoon,14,6,6,22,Summer,1,0,Rainy,10.3,Low,No
5,Natural,Kathmandu,evening,18,6,6,22,Summer,1,0,Cloudy,14.3,Low,No
5,Natural,Kathmandu,morning,9,0,6,23,Summer,0,0,Cloudy,6.2,Low,No
5,Natural,Kathmandu,afternoon,14,0,6,23,Summer,0,0,Foggy,8.0,Low,No
5,Natural,Kathmandu,evening,18,0,6,23,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,morning,9,1,6,24,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,1,6,24,Summer,0,0,Foggy,8.3,Low,No
5,Natural,Kathmandu,evening,18,1,6,24,Summer,0,0,Cloudy,8.3,Low,No
5,Natural,Kathmandu,morning,9,2,6,25,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,2,6,25,Summer,0,0,Foggy,9.0,Low,No
5,Natural,Kathmandu,evening,18,2,6,25,Summer,0,0,Cloudy,7.6,Low,No
5,Natural,Kathmandu,morning,9,3,6,26,Summer,0,0,Rainy,5.0,Low,No
5,Natural,Kathmandu,afternoon,14,3,6,26,Summer,0,0,Cloudy,9.5,Low,No
5,Natural,Kathmandu,evening,18,3,6,26,Summer,0,0,Cloudy,7.4,Low,No
5,Natural,Kathmandu,morning,9,4,6,27,Summer,0,0,Cloudy,5.6,Low,No
5,Natural,Kathmandu,afternoon,14,4,6,27,Summer,0,0,Foggy,7.7,Low,No
5,Natural,Kathmandu,evening,18,4,6,27,Summer,0,0,Cloudy,7.0,Low,No
5,Natural,Kathmandu,morning,9,5,6,28,Summer,1,0,Cloudy,11.4,Low,No
5,Natural,Kathmandu,afternoon,14,5,6,28,Summer,1,0,Cloudy,17.4,Low,No
5,Natural,Kathmandu,evening,18,5,6,28,Summer,1,0,Rainy,7.9,Low,No
20,Religious,Lalitpur,morning,9,4,6,28,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,4,6,28,Summer,0,0,Cloudy,13.7,Low,No
20,Religious,Lalitpur,evening,18,4,6,28,Summer,0,0,Foggy,7.0,Low,No
20,Religious,Lalitpur,morning,9,5,6,29,Summer,1,0,Foggy,10.4,Low,No
20,Religious,Lalitpur,afternoon,14,5,6,29,Summer,1,0,Foggy,18.1,Low,No
20,Religious,Lalitpur,evening,18,5,6,29,Summer,1,0,Foggy,12.6,Low,No
20,Religious,Lalitpur,morning,9,6,6,30,Summer,1,0,Foggy,9.8,Low,No
20,Religious,Lalitpur,afternoon,14,6,6,30,Summer,1,0,Cloudy,20.6,Low,No
20,Religious,Lalitpur,evening,18,6,6,30,Summer,1,0,Cloudy,16.5,Low,No
20,Religious,Lalitpur,morning,9,0,7,1,Summer,0,0,Foggy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,0,7,1,Summer,0,0,Cloudy,8.1,Low,No
20,Religious,Lalitpur,evening,18,0,7,1,Summer,0,0,Cloudy,6.5,Low,No
20,Religious,Lalitpur,morning,9,1,7,2,Summer,0,0,Foggy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,1,7,2,Summer,0,0,Foggy,6.9,Low,No
20,Religious,Lalitpur,evening,18,1,7,2,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,2,7,3,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,2,7,3,Summer,0,0,Cloudy,8.2,Low,No
20,Religious,Lalitpur,evening,18,2,7,3,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,3,7,4,Summer,0,0,Cloudy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,3,7,4,Summer,0,0,Cloudy,8.1,Low,No
20,Religious,Lalitpur,evening,18,3,7,4,Summer,0,0,Cloudy,6.3,Low,No
20,Religious,Lalitpur,morning,9,4,7,5,Summer,0,0,Foggy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,4,7,5,Summer,0,0,Rainy,5.3,Low,No
20,Religious,Lalitpur,evening,18,4,7,5,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,5,7,6,Summer,1,0,Foggy,7.2,Low,No
20,Religious,Lalitpur,afternoon,14,5,7,6,Summer,1,0,Foggy,11.5,Low,No
20,Religious,Lalitpur,evening,18,5,7,6,Summer,1,0,Rainy,7.2,Low,No
20,Religious,Lalitpur,morning,9,6,7,7,Summer,1,0,Cloudy,8.9,Low,No
20,Religious,Lalitpur,afternoon,14,6,7,7,Summer,1,0,Cloudy,16.1,Low,No
20,Religious,Lalitpur,evening,18,6,7,7,Summer,1,0,Cloudy,10.9,Low,No
20,Religious,Lalitpur,morning,9,0,7,8,Summer,0,0,Foggy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,0,7,8,Summer,0,0,Cloudy,9.3,Low,No
20,Religious,Lalitpur,evening,18,0,7,8,Summer,0,0,Cloudy,6.5,Low,No
20,Religious,Lalitpur,morning,9,1,7,9,Summer,0,0,Cloudy,5.3,Low,No
20,Religious,Lalitpur,afternoon,14,1,7,9,Summer,0,0,Foggy,6.6,Low,No
20,Religious,Lalitpur,evening,18,1,7,9,Summer,0,0,Cloudy,6.6,Low,No
20,Religious,Lalitpur,morning,9,2,7,10,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,2,7,10,Summer,0,0,Cloudy,7.9,Low,No
20,Religious,Lalitpur,evening,18,2,7,10,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,3,7,11,Summer,0,0,Cloudy,5.2,Low,No
20,Religious,Lalitpur,afternoon,14,3,7,11,Summer,0,0,Foggy,6.7,Low,No
20,Religious,Lalitpur,evening,18,3,7,11,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,4,7,12,Summer,0,0,Cloudy,5.5,Low,No
20,Religious,Lalitpur,afternoon,14,4,7,12,Summer,0,0,Cloudy,8.4,Low,No
20,Religious,Lalitpur,evening,18,4,7,12,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,5,7,13,Summer,1,0,Rainy,5.4,Low,No
20,Religious,Lalitpur,afternoon,14,5,7,13,Summer,1,0,Foggy,12.6,Low,No
20,Religious,Lalitpur,evening,18,5,7,13,Summer,1,0,Cloudy,10.9,Low,No
20,Religious,Lalitpur,morning,9,6,7,14,Summer,1,0,Rainy,5.4,Low,No
20,Religious,Lalitpur,afternoon,14,6,7,14,Summer,1,0,Rainy,8.6,Low,No
20,Religious,Lalitpur,evening,18,6,7,14,Summer,1,0,Cloudy,11.6,Low,No
20,Religious,Lalitpur,morning,9,0,7,15,Summer,0,0,Cloudy,5.2,Low,No
20,Religious,Lalitpur,afternoon,14,0,7,15,Summer,0,0,Cloudy,8.5,Low,No
20,Religious,Lalitpur,evening,18,0,7,15,Summer,0,0,Rainy,5.0,Low,No
20,Religious,Lalitpur,morning,9,1,7,16,Summer,0,0,Foggy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,1,7,16,Summer,0,0,Foggy,6.5,Low,No
20,Religious,Lalitpur,evening,18,1,7,16,Summer,0,0,Cloudy,7.1,Low,No
20,Religious,Lalitpur,morning,9,2,7,17,Summer,0,0,Cloudy,5.0,Low,No
20,Religious,Lalitpur,afternoon,14,2,7,17,Summer,0,0,Foggy,7.1,Low,No
